timestamp_utc,station_id,station_location,raw_value,event_status,data_source
2026-06-17T15:47:14.513685+00:00,DION_001,DION 310,-2.7048575239748267,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:21.256538+00:00,DION_001,DION 310,3.2924072881806046,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:23.261935+00:00,DION_001,DION 310,-3.8271438293671274,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:27.231406+00:00,DION_001,DION 310,-2.8165876473149054,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:29.449204+00:00,DION_001,DION 310,3.272839390947059,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:31.573498+00:00,DION_001,DION 310,-3.460698160021068,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:34.338156+00:00,DION_001,DION 310,2.5936205147292304,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:36.389293+00:00,DION_001,DION 310,-2.280312566915654,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:39.524731+00:00,DION_001,DION 310,2.38195443182637,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:42.835036+00:00,DION_001,DION 310,-2.6067791882963953,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:45.009536+00:00,DION_001,DION 310,2.6309279524949396,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:48.052515+00:00,DION_001,DION 310,2.631922949115042,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:56.349198+00:00,DION_001,DION 310,-2.40309652720419,EVENT_DETECTED,SIMULATED
2026-06-17T15:47:59.101788+00:00,DION_001,DION 310,-2.7410187648533273,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:01.267881+00:00,DION_001,DION 310,3.034608220234633,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:04.485261+00:00,DION_001,DION 310,3.4203233334972367,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:11.397291+00:00,DION_001,DION 310,-3.382952520993986,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:14.704931+00:00,DION_001,DION 310,-3.1894043483677934,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:20.960362+00:00,DION_001,DION 310,3.75731984221827,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:24.990735+00:00,DION_001,DION 310,3.07947140453353,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:28.605154+00:00,DION_001,DION 310,2.7017512061931575,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:32.603581+00:00,DION_001,DION 310,2.977948667710898,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:36.855139+00:00,DION_001,DION 310,3.5120367353657347,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:39.291682+00:00,DION_001,DION 310,-2.855174128715209,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:44.320120+00:00,DION_001,DION 310,3.623838032572559,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:49.808112+00:00,DION_001,DION 310,2.700410104388305,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:51.951336+00:00,DION_001,DION 310,3.0758586535982753,EVENT_DETECTED,SIMULATED
2026-06-17T15:48:55.033989+00:00,DION_001,DION 310,-2.8520382224057164,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:01.474952+00:00,DION_001,DION 310,3.237216143112952,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:04.202575+00:00,DION_001,DION 310,2.108832773654468,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:06.603407+00:00,DION_001,DION 310,-3.5578419502378007,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:10.209121+00:00,DION_001,DION 310,2.374209870559177,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:12.894741+00:00,DION_001,DION 310,3.176778263648842,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:15.144792+00:00,DION_001,DION 310,2.0594756740592324,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:21.618618+00:00,DION_001,DION 310,-2.7611693377374467,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:24.162128+00:00,DION_001,DION 310,2.0652969766628386,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:26.915267+00:00,DION_001,DION 310,2.358866320627698,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:28.936551+00:00,DION_001,DION 310,-2.6797752646860933,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:30.988302+00:00,DION_001,DION 310,-3.269880674362417,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:39.767295+00:00,DION_001,DION 310,-2.2937828127557487,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:42.567789+00:00,DION_001,DION 310,2.273313993406728,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:45.613456+00:00,DION_001,DION 310,2.4973727882121515,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:48.287186+00:00,DION_001,DION 310,2.8815719869851604,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:55.601994+00:00,DION_001,DION 310,-3.1899551333838994,EVENT_DETECTED,SIMULATED
2026-06-17T15:49:57.899893+00:00,DION_001,DION 310,-2.2898792061218503,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:00.946843+00:00,DION_001,DION 310,2.691384750323541,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:06.772559+00:00,DION_001,DION 310,2.0779424293482687,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:10.191664+00:00,DION_001,DION 310,2.9046868392523644,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:12.551527+00:00,DION_001,DION 310,2.4467251299354134,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:16.006697+00:00,DION_001,DION 310,2.0238772317865776,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:19.511055+00:00,DION_001,DION 310,-2.231630514071718,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:24.111662+00:00,DION_001,DION 310,-2.0666055259660814,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:26.770259+00:00,DION_001,DION 310,-2.402617097310166,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:29.690097+00:00,DION_001,DION 310,2.9941618264540013,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:31.918917+00:00,DION_001,DION 310,2.955319299007993,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:34.587134+00:00,DION_001,DION 310,-3.085751624271049,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:36.857828+00:00,DION_001,DION 310,3.5209868942239315,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:39.911611+00:00,DION_001,DION 310,-2.091098396058939,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:42.555408+00:00,DION_001,DION 310,-3.2460894225031556,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:46.787351+00:00,DION_001,DION 310,-2.063316104322571,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:49.635039+00:00,DION_001,DION 310,-2.1050736141747675,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:54.553530+00:00,DION_001,DION 310,-3.357979667609222,EVENT_DETECTED,SIMULATED
2026-06-17T15:50:58.114463+00:00,DION_001,DION 310,-3.4557861589684418,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:05.028469+00:00,DION_001,DION 310,2.854757774443181,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:07.204529+00:00,DION_001,DION 310,-2.945572372203788,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:09.613205+00:00,DION_001,DION 310,2.156100726550985,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:12.490749+00:00,DION_001,DION 310,-2.1379056935488303,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:14.591228+00:00,DION_001,DION 310,2.0722713986037644,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:21.915809+00:00,DION_001,DION 310,3.473741162006893,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:23.934515+00:00,DION_001,DION 310,-2.786560148627613,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:27.038683+00:00,DION_001,DION 310,-3.4262792359932135,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:30.519485+00:00,DION_001,DION 310,-2.5017587035970443,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:36.286034+00:00,DION_001,DION 310,2.8957528011552416,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:41.713970+00:00,DION_001,DION 310,2.4971158327875713,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:45.610514+00:00,DION_001,DION 310,-2.5508083485826782,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:48.430346+00:00,DION_001,DION 310,2.6356886980811973,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:51.042670+00:00,DION_001,DION 310,-2.4460234328452675,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:53.199425+00:00,DION_001,DION 310,3.2258007526469106,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:55.432926+00:00,DION_001,DION 310,-2.5385616158441717,EVENT_DETECTED,SIMULATED
2026-06-17T15:51:58.178719+00:00,DION_001,DION 310,2.0616554196062755,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:00.501414+00:00,DION_001,DION 310,2.0494165289357333,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:08.024767+00:00,DION_001,DION 310,-3.013324916309443,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:10.636180+00:00,DION_001,DION 310,-3.9359513999196345,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:14.961155+00:00,DION_001,DION 310,-3.240180536968125,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:17.170595+00:00,DION_001,DION 310,3.381782584943495,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:20.218501+00:00,DION_001,DION 310,2.310922462458713,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:22.804225+00:00,DION_001,DION 310,-2.408220443853071,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:26.263067+00:00,DION_001,DION 310,-2.8673210796732906,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:31.346699+00:00,DION_001,DION 310,-3.7014160672861984,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:34.644960+00:00,DION_001,DION 310,-2.777269143408248,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:37.333962+00:00,DION_001,DION 310,2.9068368327746255,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:39.617157+00:00,DION_001,DION 310,-3.576301350046033,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:41.660522+00:00,DION_001,DION 310,2.9553397982063596,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:44.175086+00:00,DION_001,DION 310,-2.6425053096126474,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:46.270964+00:00,DION_001,DION 310,-2.434872705894197,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:52.061571+00:00,DION_001,DION 310,2.3204278834881706,EVENT_DETECTED,SIMULATED
2026-06-17T15:52:55.649549+00:00,DION_001,DION 310,-3.247218567703634,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:02.016707+00:00,DION_001,DION 310,-2.9874496458046598,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:05.296983+00:00,DION_001,DION 310,3.803479379930454,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:12.025756+00:00,DION_001,DION 310,2.3647945736777682,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:16.175248+00:00,DION_001,DION 310,2.5198096543616733,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:20.042021+00:00,DION_001,DION 310,2.594816601753193,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:22.403390+00:00,DION_001,DION 310,-2.563803731699924,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:26.225324+00:00,DION_001,DION 310,-2.1557636120606714,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:29.127676+00:00,DION_001,DION 310,2.488664313070488,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:35.188913+00:00,DION_001,DION 310,-3.026158016004948,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:37.867355+00:00,DION_001,DION 310,-2.3357255855914643,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:40.140162+00:00,DION_001,DION 310,2.7192466299976807,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:42.239102+00:00,DION_001,DION 310,2.0593782768052113,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:44.353959+00:00,DION_001,DION 310,3.2739702485098325,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:47.278968+00:00,DION_001,DION 310,-4.152431737228103,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:50.747659+00:00,DION_001,DION 310,-2.9734512076185173,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:53.861331+00:00,DION_001,DION 310,-2.2991475818192244,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:56.409211+00:00,DION_001,DION 310,-2.78525186766216,EVENT_DETECTED,SIMULATED
2026-06-17T15:53:59.376364+00:00,DION_001,DION 310,2.6693596589721458,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:02.129519+00:00,DION_001,DION 310,-3.4034415860717657,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:05.123093+00:00,DION_001,DION 310,2.635191140324624,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:09.869884+00:00,DION_001,DION 310,2.5495086338705573,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:12.107232+00:00,DION_001,DION 310,-2.281029854001837,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:14.172195+00:00,DION_001,DION 310,-2.8496952071992787,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:22.150345+00:00,DION_001,DION 310,-2.6755945573490623,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:24.368294+00:00,DION_001,DION 310,-2.306404414017952,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:26.430174+00:00,DION_001,DION 310,-3.8180367426295536,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:28.669596+00:00,DION_001,DION 310,3.7774643662181613,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:33.757426+00:00,DION_001,DION 310,3.0041193826008854,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:36.673567+00:00,DION_001,DION 310,4.028703344371742,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:41.292087+00:00,DION_001,DION 310,2.5010996478281964,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:43.692575+00:00,DION_001,DION 310,-2.146082634024471,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:45.948852+00:00,DION_001,DION 310,2.723976018516423,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:49.151307+00:00,DION_001,DION 310,2.948432805472338,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:52.974789+00:00,DION_001,DION 310,2.723917434489811,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:55.540608+00:00,DION_001,DION 310,-3.3880237280014853,EVENT_DETECTED,SIMULATED
2026-06-17T15:54:58.077978+00:00,DION_001,DION 310,-2.86916641073865,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:00.411047+00:00,DION_001,DION 310,2.493483816247184,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:05.749203+00:00,DION_001,DION 310,2.1620774705433448,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:10.285381+00:00,DION_001,DION 310,2.735837352683861,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:15.273832+00:00,DION_001,DION 310,-3.4849173256378414,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:18.894851+00:00,DION_001,DION 310,-3.5836863810810877,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:27.299649+00:00,DION_001,DION 310,-3.19847821198933,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:29.754726+00:00,DION_001,DION 310,2.265214336633101,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:33.774683+00:00,DION_001,DION 310,3.090247075003767,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:37.409917+00:00,DION_001,DION 310,2.975036169679654,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:39.735434+00:00,DION_001,DION 310,-3.33966099573477,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:41.743320+00:00,DION_001,DION 310,3.111509741952298,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:45.600317+00:00,DION_001,DION 310,-2.2948535310900766,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:50.724190+00:00,DION_001,DION 310,-4.004305436208323,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:53.304758+00:00,DION_001,DION 310,2.5697011870354047,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:55.305305+00:00,DION_001,DION 310,-2.131154915554517,EVENT_DETECTED,SIMULATED
2026-06-17T15:55:57.992453+00:00,DION_001,DION 310,2.1503691558218607,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:00.353996+00:00,DION_001,DION 310,3.498281849524335,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:02.804274+00:00,DION_001,DION 310,-2.9351529061886956,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:06.808434+00:00,DION_001,DION 310,-3.2984936280235546,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:09.116241+00:00,DION_001,DION 310,2.614720241398387,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:12.331715+00:00,DION_001,DION 310,-2.823295787686721,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:16.635914+00:00,DION_001,DION 310,2.555763921800015,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:20.894289+00:00,DION_001,DION 310,3.692510522811161,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:23.354595+00:00,DION_001,DION 310,-3.1327909968209458,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:27.393521+00:00,DION_001,DION 310,-3.442128415350523,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:31.088431+00:00,DION_001,DION 310,-3.4050630822116794,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:33.218721+00:00,DION_001,DION 310,3.212390688179771,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:38.268504+00:00,DION_001,DION 310,-2.5977891066192167,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:40.532637+00:00,DION_001,DION 310,2.126620630451901,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:42.746810+00:00,DION_001,DION 310,-3.175757525014739,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:45.215886+00:00,DION_001,DION 310,3.768797649330384,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:48.702477+00:00,DION_001,DION 310,3.5633299004467776,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:50.708968+00:00,DION_001,DION 310,-3.4085074374426516,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:52.765886+00:00,DION_001,DION 310,4.284187927378889,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:55.168667+00:00,DION_001,DION 310,-3.0799449819169675,EVENT_DETECTED,SIMULATED
2026-06-17T15:56:58.400778+00:00,DION_001,DION 310,-2.9273286110452834,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:00.557445+00:00,DION_001,DION 310,-2.1201113383657297,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:02.626718+00:00,DION_001,DION 310,-2.9313906924253956,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:05.100021+00:00,DION_001,DION 310,2.642001195187694,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:08.584736+00:00,DION_001,DION 310,4.230516743277025,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:14.244148+00:00,DION_001,DION 310,-2.9091724098773035,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:17.210163+00:00,DION_001,DION 310,-2.3837082409496877,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:19.723391+00:00,DION_001,DION 310,-3.351723191786882,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:22.851254+00:00,DION_001,DION 310,-2.1049527919719404,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:25.717353+00:00,DION_001,DION 310,-2.7610432102193156,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:34.693888+00:00,DION_001,DION 310,-2.712924666745821,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:37.499472+00:00,DION_001,DION 310,3.1600514946817113,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:39.656454+00:00,DION_001,DION 310,-2.956013105211273,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:42.061519+00:00,DION_001,DION 310,2.1578704491934513,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:44.816532+00:00,DION_001,DION 310,3.19398556880195,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:48.219768+00:00,DION_001,DION 310,2.756419406810889,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:51.666140+00:00,DION_001,DION 310,-2.386700685963836,EVENT_DETECTED,SIMULATED
2026-06-17T15:57:54.098114+00:00,DION_001,DION 310,-3.159932476380525,EVENT_DETECTED,SIMULATED
2026-06-17T15:58:01.818682+00:00,DION_001,DION 310,3.2908018509698485,EVENT_DETECTED,SIMULATED
